Age,d18O
243,4.469499236
244,4.474150949
245,4.45458995
246,4.413063531
247,4.376219754
248,4.359477927
249,4.346312484
250,4.32329354
251,4.307425208
252,4.312780465
253,4.323493263
254,4.332113401
255,4.354303069
256,4.374726563
257,4.376555733
258,4.375177547
259,4.399477829
260,4.439881965
261,4.462346013
262,4.443286837
263,4.398505312
264,4.360287034
265,4.320026524
266,4.272508278
267,4.246741061
268,4.233375743
269,4.196575846
270,4.153191192
271,4.161303463
272,4.110252058
273,4.062204803
274,4.022788054
275,4.004787193
276,4.005164871
277,4.017340217
278,4.057438854
279,4.128496885
280,4.189321419
281,4.225915474
282,4.243337845
283,4.238674435
284,4.219877666
285,4.18706877
286,4.139303576
287,4.081436964
288,4.027246993
289,3.994353637
290,3.961728927
291,3.919604467
292,3.886224244
293,3.863882863
294,3.829389716
295,3.773843194
296,3.709901548
297,3.656769929
298,3.624023357
299,3.606227139
300,3.591374793
301,3.577808186
302,3.565978263
303,3.555652809
304,3.546263928
305,3.538487535
306,3.532114499
307,3.526182408
308,3.519770147
309,3.510847159
310,3.500099551
311,3.485583791
312,3.456536769
313,3.415361048
314,3.367076876
315,3.316953267
316,3.264649246
317,3.21600238
318,3.174380403
319,3.144136322
320,3.122167188
321,3.103326602
322,3.088011536
323,3.081246262
324,3.079183278
325,3.084047126
326,3.099746659
327,3.124780043
328,3.179208637
329,3.254779155
330,3.347164201
331,3.460321707
332,3.572682354
333,3.68416352
334,3.788206249
335,3.888362823
336,3.983245111
337,4.075788015
338,4.203383719
339,4.415951937
340,4.597497933
341,4.682950576
342,4.653468958
343,4.580641287
344,4.521728052
345,4.479154616
346,4.411212395
347,4.345025117
348,4.328183177
349,4.348002832
350,4.364058694
351,4.374986422
352,4.374029238
353,4.366815245
354,4.345405929
355,4.30827947
356,4.284599093
357,4.258480907
358,4.227797344
359,4.1921893
360,4.154022858
361,4.120972435
362,4.101756004
363,4.099439943
364,4.109800574
365,4.106727564
366,4.098302603
367,4.08809209
368,4.077080113
369,4.063918159
370,4.045545672
371,4.020182751
372,3.990762196
373,3.958786947
374,3.929304745
375,3.909756894
376,3.906431821
377,3.902472273
378,3.885433269
379,3.858252253
380,3.831539975
381,3.808450763
382,3.779942172
383,3.75033217
384,3.751931619
385,3.77251821
386,3.766129605
387,3.729196332
388,3.667935512
389,3.596861289
390,3.533145553
391,3.480406968
392,3.433180606
393,3.379871481
394,3.324685796
395,3.270893966
396,3.208111218
397,3.143757411
398,3.09399225
399,3.066762679
400,3.055379955
401,3.050156876
402,3.060428447
403,3.091147972
404,3.111645737
405,3.122019871
406,3.137030663
407,3.161574179
408,3.200293702
409,3.253607796
410,3.312144902
411,3.370141063
412,3.421900264
413,3.472078104
414,3.52326494
415,3.569988329
416,3.608147243
417,3.641966369
418,3.680489201
419,3.73095637
420,3.796459943
421,3.878169761
422,3.971859499
423,4.071378778
424,4.181286146
425,4.307495763
426,4.442161944
427,4.572976777
428,4.690510326
429,4.786680654
430,4.853728567
431,4.889573345
432,4.902892401
433,4.891381903
434,4.875457058
435,4.863775784
436,4.839553588
437,4.812623795
438,4.785572547
439,4.757213325
440,4.728317154
441,4.700511177
442,4.672796292
443,4.633719174
444,4.592969299
445,4.550869309
446,4.507548647
447,4.473802609
448,4.457786935
449,4.447457121
450,4.433768382
451,4.420786216
452,4.414380109
453,4.420480623
454,4.425165737
455,4.415236284
456,4.398639886
457,4.382020065
458,4.368531311
459,4.360535228
460,4.35519254
461,4.347384339
462,4.33227859
463,4.310443961
464,4.285663507
465,4.258515118
466,4.227743585
467,4.190622682
468,4.147118643
469,4.100536219
470,4.056782531
471,4.02512009
472,4.003374668
473,3.99808435
474,4.006477901
475,4.013840744
476,4.002982034
477,3.959274204
478,3.895307999
479,3.833203292
480,3.788944768
481,3.764987273
482,3.741470259
483,3.702975242
484,3.662129517
485,3.622102622
486,3.584289247
487,3.555171694
488,3.5236151
489,3.499140572
490,3.506246224
491,3.537379801
492,3.573078891
493,3.599621965
494,3.611428027
495,3.614081397
496,3.618211556
497,3.621268915
498,3.628431053
499,3.64145904
500,3.655247995
501,3.676143581
502,3.7139472
503,3.746793689
504,3.78165039
505,3.818327443
506,3.858501114
507,3.909688994
508,3.956245837
509,4.001281279
510,4.020489421
511,4.00698468
512,3.994220712
513,3.986069079
514,3.9700349
515,3.95199077
516,3.929071791
517,3.898397822
518,3.856799532
519,3.814675033
520,3.791571757
521,3.77234655
522,3.742462933
523,3.73397235
524,3.747548743
525,3.774585741
526,3.813571139
527,3.851134501
528,3.862809486
529,3.871192907
530,3.887201347
531,3.911198514
532,3.951148155
533,4.030513195
534,4.143754016
535,4.252263647
536,4.318809724
537,4.358174375
538,4.382214694
539,4.390755895
540,4.391774141
541,4.383629497
542,4.374175506
543,4.367072908
544,4.361605879
545,4.36243883
546,4.36545371
547,4.354653133
548,4.332799759
549,4.3065712
550,4.273620743
551,4.231637288
552,4.180329896
553,4.132428346
554,4.098483109
555,4.063340022
556,4.016668335
557,3.95849365
558,3.9009828
559,3.858819229
560,3.821298662
561,3.786162438
562,3.767313143
563,3.759252323
564,3.749566819
565,3.730078108
566,3.68526095
567,3.604731707
568,3.504783141
569,3.412473038
570,3.34247576
571,3.308576279
572,3.305876993
573,3.333704045
574,3.400656552
575,3.519364904
576,3.684292324
577,3.855558303
578,3.983180377
579,4.050744325
580,4.083102287
581,4.09000122
582,4.068523653
583,4.027068839
584,3.974596345
585,3.921253935
586,3.872006977
587,3.83581994
588,3.817143529
589,3.805532661
590,3.808483484
591,3.829788173
592,3.849809863
593,3.858060816
594,3.855484129
595,3.837306169
596,3.796703127
597,3.741695529
598,3.688783898
599,3.646369921
600,3.607498501
601,3.560575527
602,3.501748734
603,3.440850757
604,3.392537979
605,3.36851071
606,3.37378799
607,3.401472737
608,3.439536575
609,3.495774976
610,3.577880739
611,3.66216634
612,3.739441711
613,3.814469597
614,3.894820904
615,3.985907614
616,4.092421325
617,4.221031644
618,4.361930946
619,4.501600894
620,4.625584024
621,4.733396086
622,4.821240797
623,4.873499091
624,4.881118171
625,4.851834095
626,4.815108677
627,4.77886316
628,4.759464295
629,4.750285291
630,4.735533594
631,4.717822467
632,4.699268139
633,4.679136319
634,4.659506001
635,4.640103247
636,4.620795112
637,4.593355419
638,4.556440155
639,4.522410043
640,4.501693203
641,4.491581389
642,4.488809
643,4.492254653
644,4.4953639
645,4.495048197
646,4.487844231
647,4.470307785
648,4.438037363
649,4.406113121
650,4.38786231
651,4.383773603
652,4.383175093
653,4.379012612
654,4.368989466
655,4.352009609
656,4.335868099
657,4.327533016
658,4.323071639
659,4.317357556
660,4.309364876
661,4.30150126
662,4.291057518
663,4.27424784
664,4.251990127
665,4.226162242
666,4.19696173
667,4.164494864
668,4.131134294
669,4.09828261
670,4.064760944
671,4.031388805
672,3.865369487
673,3.758172669
674,3.754112255
675,3.749877585
676,3.742298647
677,3.730638947
678,3.711761971
679,3.683975013
680,3.648904848
681,3.611203178
682,3.577164914
683,3.550868958
684,3.531808968
685,3.520071146
686,3.515003242
687,3.517579082
688,3.528735755
689,3.548926546
690,3.576636315
691,3.601525488
692,3.613785359
693,3.610077787
694,3.603463788
695,3.608101968
696,3.619467568
697,3.639250514
698,3.660276133
699,3.678359038
700,3.694014094
701,3.712100205
702,3.734806336
703,3.760303601
704,3.788401592
705,3.818564687
706,3.851195485
707,3.89096257
708,3.942787462
709,4.00369447
710,4.06091113
711,4.102946708
712,4.128968498
713,4.137490065
714,4.179412952
715,4.403211999
716,4.348303775
717,4.291063728
718,4.232672888
719,4.169334324
720,4.108226731
721,4.054329881
722,4.004936849
723,3.960341283
724,3.935757953
725,3.928121378
726,3.933000393
727,3.938172734
728,3.956117644
729,3.987254321
730,4.017814618
731,4.049156
732,4.073670808
733,4.079403801
734,4.080588854
735,4.09816675
736,4.148210542
737,4.235212568
738,4.337241641
739,4.410004581
740,4.429702814
741,4.408368926
742,4.370858833
743,4.340002248
744,4.318888209
745,4.30045485
746,4.291738304
747,4.267521152
748,4.219580723
749,4.161506684
750,4.103744036
751,4.055037612
752,4.011073475
753,3.966341727
754,3.925751633
755,3.899896343
756,3.886850951
757,3.879205802
758,3.872007331
759,3.876112024
760,3.882882235
761,3.8585519
762,3.800027201
763,3.728866308
764,3.66539398
765,3.616888783
766,3.572011515
767,3.530451051
768,3.486233122
769,3.448382423
770,3.432616117
771,3.424775782
772,3.409913917
773,3.393935382
774,3.380676643
775,3.376791116
776,3.385349604
777,3.401799243
778,3.438505186
779,3.504265029
780,3.594279173
781,3.70254735
782,3.815118458
783,3.919746035
784,4.022440789
785,4.142234877
786,4.28061014
787,4.401849946
788,4.468766927
789,4.493701732
790,4.499517034
791,4.490134093
792,4.465445329
793,4.429007515
794,4.394545445
795,4.370860673
796,4.354266882
797,4.334943661
798,4.303946312
799,4.268506587
800,4.232257924
801,4.184662879
802,4.147849665
803,4.118218207
804,4.078689333
805,4.026599829
806,3.975166649
807,3.932107668
808,3.888908453
809,3.836857727
810,3.779058078
811,3.730357988
812,3.696134007
813,3.665601043
814,3.638642109
815,3.619546886
816,3.623504488
817,3.658652672
818,3.710779971
819,3.781275691
820,3.848748468
821,3.876474081
822,3.866880601
823,3.840966102
824,3.814088242
825,3.791569106
826,3.771764314
827,3.748793157
828,3.726220919
829,3.709588251
830,3.703498174
831,3.712221634
832,3.734311709
833,3.752245383
834,3.73392716
835,3.704865323
836,3.686693864
837,3.670104715
838,3.642206904
839,3.603068166
840,3.566105777
841,3.542969097
842,3.520513834
843,3.480739444
844,3.436784686
845,3.408670684
846,3.41111906
847,3.444615639
848,3.490931852
849,3.528829917
850,3.548147472
851,3.538797445
852,3.507502738
853,3.474578503
854,3.440990683
855,3.406390996
856,3.371428179
857,3.338510087
858,3.319844578
859,3.325368867
860,3.348279471
861,3.384260094
862,3.440169943
863,3.525269786
864,3.647252953
865,3.80764585
866,3.982079352
867,4.136291881
868,4.263738746
869,4.373869524
870,4.465623681
871,4.530787924
872,4.566970268
873,4.572121038
874,4.552197667
875,4.523085509
876,4.487200639
877,4.446191293
878,4.410949058
879,4.386645388
880,4.36956447
881,4.353151488
882,4.335130468
883,4.322524146
884,4.318962617
885,4.319057939
886,4.310885448
887,4.295046226
888,4.27348657
889,4.247739044
890,4.216494927
891,4.175911702
892,4.128100531
893,4.086050815
894,4.045840567
895,4.000041599
896,3.956265948
897,3.929136706
898,3.915429021
899,3.908715652
900,3.906129146
901,3.91106963
902,3.920727996
903,3.921857488
904,3.910621548
905,3.895577479
906,3.884323166
907,3.881748434
908,3.886044812
909,3.901949833
910,3.929376492
911,3.980755503
912,4.059951905
913,4.15882842
914,4.256733269
915,4.336437841
916,4.378006531
917,4.383282823
918,4.341366398
919,4.275271882
920,4.211193053
921,4.149120383
922,4.102014904
923,4.068040515
924,4.020361513
925,3.97493283
926,3.930797717
927,3.878264307
928,3.828119927
929,3.795598443
930,3.762626544
931,3.725839432
932,3.6756894
933,3.626936225
934,3.607987561
935,3.593648132
936,3.574925871
937,3.545653415
938,3.50299167
939,3.454601934
940,3.410051893
941,3.372781967
942,3.34294058
943,3.317124778
944,3.289335339
945,3.262266858
946,3.246107839
947,3.237740388
948,3.222907467
949,3.204035097
950,3.19225786
951,3.19414537
952,3.195424279
953,3.19385835
954,3.202735574
955,3.256794021
956,3.385410807
957,3.575380957
958,3.771190482
959,3.937715107
960,4.068802523
961,4.163406198
962,4.223943555
963,4.255825153
964,4.258343583
965,4.229919989
966,4.1802416
967,4.126923025
968,4.059496262
969,3.986139352
970,3.9121816
971,3.84436828
972,3.794672274
973,3.759196345
974,3.728515275
975,3.699056872
976,3.669411152
977,3.63962062
978,3.61914026
979,3.613794929
980,3.63830403
981,3.703741515
982,3.795323008
983,3.874503154
984,3.924609933
985,3.960422496
986,3.99524794
987,4.013871047
988,4.00326906
989,3.970207435
990,3.928329836
991,3.886838095
992,3.844857916
993,3.811518904
994,3.781645435
995,3.75469666
996,3.721953398
997,3.684088072
998,3.657332314
999,3.649442547
1000,3.659454445
1001,3.680609444
1002,3.719849139
1003,3.812408685
1004,3.948289365
1005,4.058340708
1006,4.106813617
1007,4.10930861
1008,4.080806625
1009,4.038324614
1010,4.003531032
1011,3.97031852
1012,3.934584207
1013,3.897013787
1014,3.86399212
1015,3.81810441
1016,3.764851818
1017,3.721348749
1018,3.692070494
1019,3.684625758
1020,3.70458503
1021,3.689129586
1022,3.642215064
1023,3.585655867
1024,3.528961813
1025,3.492003376
1026,3.49577388
1027,3.53150248
1028,3.566304041
1029,3.595066456
1030,3.629219029
1031,3.681176847
1032,3.757879255
1033,3.868639466
1034,3.99985975
1035,4.107579183
1036,4.16606162
1037,4.203370359
1038,4.232803072
1039,4.237150057
1040,4.225837712
1041,4.219342618
1042,4.217541127
1043,4.203158865
1044,4.180130445
1045,4.158346291
1046,4.12609401
1047,4.084394325
1048,4.052964604
1049,4.028925557
1050,4.009485269
1051,3.984871368
1052,3.936293819
1053,3.866816869
1054,3.789493669
1055,3.720284388
1056,3.662271214
1057,3.601476162
1058,3.532101752
1059,3.455223366
1060,3.376640854
1061,3.310483214
1062,3.264793465
1063,3.235623259
1064,3.213976178
1065,3.188923454
1066,3.162050159
1067,3.1428217
1068,3.139806348
1069,3.15295862
1070,3.174730763
1071,3.20788855
1072,3.256067131
1073,3.310490363
1074,3.361079341
1075,3.403995295
1076,3.441795384
1077,3.479073342
1078,3.511358925
1079,3.528975845
1080,3.538470495
1081,3.55079141
1082,3.561345869
1083,3.572460431
1084,3.586370284
1085,3.601535541
1086,3.620287815
1087,3.646085237
1088,3.681543794
1089,3.715427624
1090,3.736779415
1091,3.75549541
1092,3.780036655
1093,3.801770614
1094,3.829788324
1095,3.855859475
1096,3.885239146
1097,3.91629932
1098,3.938471583
1099,3.951175137
1100,3.951734358
1101,3.945314124
1102,3.936024937
1103,3.923484542
1104,3.900633345
1105,3.857752554
1106,3.791667816
1107,3.732844561
1108,3.692435106
1109,3.665914704
1110,3.646924567
1111,3.632585117
1112,3.630801507
1113,3.64460331
1114,3.670988801
1115,3.712130088
1116,3.758803783
1117,3.802362973
1118,3.841765
1119,3.888642878
1120,3.943216612
1121,4.005420764
1122,4.065625918
1123,4.113372121
1124,4.151483237
1125,4.194759017
1126,4.234959923
1127,4.254441926
1128,4.241117501
1129,4.206611796
1130,4.173028081
1131,4.122620006
1132,4.055189339
1133,3.984060905
1134,3.911484617
1135,3.845440358
1136,3.802042354
1137,3.796051908
1138,3.809870613
1139,3.804768322
1140,3.778453742
1141,3.748184936
1142,3.718638411
1143,3.704588936
1144,3.702956252
1145,3.681138261
1146,3.637506737
1147,3.593240361
1148,3.561421589
1149,3.536350432
1150,3.509249503
1151,3.48148545
1152,3.462398768
1153,3.448792204
1154,3.438058464
1155,3.425520564
1156,3.412029539
1157,3.40833654
1158,3.404200674
1159,3.397926096
1160,3.398072756
1161,3.391474789
1162,3.384136612
1163,3.391873129
1164,3.416312787
1165,3.43988781
1166,3.457615511
1167,3.47604089
1168,3.48722122
1169,3.483828836
1170,3.475125768
1171,3.478190044
1172,3.49347032
1173,3.500745126
1174,3.508535117
1175,3.522807391
1176,3.53182683
1177,3.533618237
1178,3.537137923
1179,3.539665087
1180,3.544466826
1181,3.5487301
1182,3.551926972
1183,3.559665037
1184,3.589089247
1185,3.650911797
1186,3.752934157
1187,3.875251018
1188,3.986983949
1189,4.077039096
1190,4.140202623
1191,4.191586778
1192,4.246437275
1193,4.301238799
1194,4.339418025
1195,4.355450866
1196,4.349657417
1197,4.326298075
1198,4.300355579
1199,4.280873167
1200,4.266841384
1201,4.262008982
1202,4.246972901
1203,4.206644705
1204,4.14947589
1205,4.088558691
1206,4.028793651
1207,3.970188016
1208,3.918055556
1209,3.882910636
1210,3.873234352
1211,3.885842594
1212,3.906461695
1213,3.916183051
1214,3.912781424
1215,3.899544365
1216,3.878658052
1217,3.845692101
1218,3.786872477
1219,3.701119849
1220,3.612426494
1221,3.542325128
1222,3.483622232
1223,3.430234221
1224,3.371305865
1225,3.311612043
1226,3.262782184
1227,3.23167713
1228,3.217737893
1229,3.210487344
1230,3.207489429
1231,3.203287121
1232,3.195404362
1233,3.187404117
1234,3.177032816
1235,3.168980791
1236,3.175424984
1237,3.213366825
1238,3.289586632
1239,3.405321241
1240,3.554351139
1241,3.726522913
1242,3.897329766
1243,4.03944363
1244,4.139359011
1245,4.211240177
1246,4.261988828
1247,4.286921127
1248,4.26805728
1249,4.223562963
1250,4.17078089
1251,4.10522582
1252,4.045136939
1253,4.00761007
1254,3.990163697
1255,3.969996763
1256,3.937503642
1257,3.89853377
1258,3.85491235
1259,3.797660296
1260,3.738243402
1261,3.683857554
1262,3.640970685
1263,3.597313721
1264,3.554366004
1265,3.528734146
1266,3.517165613
1267,3.506647639
1268,3.496642164
1269,3.495038034
1270,3.509114742
1271,3.542786303
1272,3.605297584
1273,3.694544377
1274,3.785584975
1275,3.868120086
1276,3.955478234
1277,4.04987252
1278,4.115757717
1279,4.121423175
1280,4.083228708
1281,4.047918873
1282,4.028510308
1283,4.004135134
1284,3.972226435
1285,3.934481106
1286,3.897055855
1287,3.861356332
1288,3.822351643
1289,3.789670278
1290,3.773080744
1291,3.755986559
1292,3.724759626
1293,3.679972227
1294,3.632609395
1295,3.585575101
1296,3.546367374
1297,3.521038797
1298,3.499035205
1299,3.474230188
1300,3.449418314
1301,3.430785738
1302,3.423637742
1303,3.434958164
1304,3.47110869
1305,3.513552499
1306,3.560261999
1307,3.612361159
1308,3.660165591
1309,3.700356682
1310,3.748250145
1311,3.803561688
1312,3.856750077
1313,3.895867712
1314,3.919609644
1315,3.938117591
1316,3.954589133
1317,3.96824736
1318,3.972872449
1319,3.977056317
1320,3.984987457
1321,3.99955344
1322,4.014382612
1323,4.028121223
1324,4.03474958
1325,4.031453216
1326,4.015308193
1327,3.981271534
1328,3.929438473
1329,3.862961516
1330,3.786037158
1331,3.711101754
1332,3.642639479
1333,3.569644526
1334,3.488948399
1335,3.409091927
1336,3.345043872
1337,3.290181367
1338,3.252448524
1339,3.23024037
1340,3.217781048
1341,3.212217637
1342,3.211101585
1343,3.213822329
1344,3.224749165
1345,3.244924085
1346,3.275710085
1347,3.321365851
1348,3.379950631
1349,3.445894763
1350,3.519796381
1351,3.601177053
1352,3.673441252
1353,3.71507102
1354,3.743248315
1355,3.770059438
1356,3.803187589
1357,3.834659912
1358,3.880748038
1359,3.92048395
1360,3.952926978
1361,3.97554012
1362,3.985214652
1363,3.994657797
1364,4.015712466
1365,4.045085038
1366,4.069698094
1367,4.076828276
1368,4.057855541
1369,3.904131098
1370,3.742072186
1371,3.705329672
1372,3.6805213
1373,3.663776121
1374,3.651069134
1375,3.636580978
1376,3.609212958
1377,3.577386076
1378,3.550248207
1379,3.527037658
1380,3.502982052
1381,3.482432465
1382,3.4652981
1383,3.452080094
1384,3.444803705
1385,3.435795884
1386,3.431138046
1387,3.432310676
1388,3.440799772
1389,3.457450225
1390,3.483267342
1391,3.525749139
1392,3.574241112
1393,3.621302316
1394,3.666477063
1395,3.714820178
1396,3.763394236
1397,3.799789268
1398,3.825233979
1399,3.842369057
1400,3.850644307
1401,3.848310049
1402,3.828181093
1403,3.798295359
1404,3.776627009
1405,3.767561516
1406,3.764525104
1407,3.851976757
1408,3.843056914
1409,3.787693313
1410,3.741317565
1411,3.690626363
1412,3.634991802
1413,3.568450128
1414,3.492146621
1415,3.424297685
1416,3.367719329
1417,3.319940441
1418,3.285591925
1419,3.263985393
1420,3.250072206
1421,3.238043754
1422,3.231330504
1423,3.225922865
1424,3.223637701
1425,3.219965346
1426,3.213854415
1427,3.211020951
1428,3.209951271
1429,3.210088874
1430,3.209000726
1431,3.207588562
1432,3.201005573
1433,3.196710831
1434,3.203520656
1435,3.238205234
1436,3.322587531
1437,3.454286305
1438,3.618683722
1439,3.795578297
1440,3.954656514
1441,4.070735087
1442,4.145488162
1443,4.179722434
1444,4.181495996
1445,4.164808876
1446,4.141053931
1447,4.108100499
1448,4.059886286
1449,3.994090745
1450,3.917929039
1451,3.844090417
1452,3.771397119
1453,3.698894646
1454,3.636659234
1455,3.580753283
1456,3.528950513
1457,3.479299771
1458,3.437727687
1459,3.402774234
1460,3.37091958
1461,3.343696681
1462,3.320891719
1463,3.304806718
1464,3.299271939
1465,3.30550148
1466,3.311124985
1467,3.306503071
1468,3.296612992
1469,3.286928796
1470,3.276487884
1471,3.270345262
1472,3.268773961
1473,3.268340948
1474,3.278065252
1475,3.324897209
1476,3.423715206
1477,3.560800986
1478,3.714120923
1479,3.863661908
1480,3.992571097
1481,4.091761687
1482,4.157413943
1483,4.19291276
1484,4.206256694
1485,4.202927664
1486,4.190154822
1487,4.170753271
1488,4.149714271
1489,4.127988306
1490,4.101291626
1491,4.061935717
1492,4.00917654
1493,3.950806917
1494,3.89406004
1495,3.838323172
1496,3.781393821
1497,3.728761474
1498,3.688714446
1499,3.660454415
1500,3.638777226
1501,3.62304384
1502,3.611182084
1503,3.602855188
1504,3.601474172
1505,3.605130156
1506,3.608081946
1507,3.614345078
1508,3.630410739
1509,3.656247124
1510,3.696888089
1511,3.751736689
1512,3.817586735
1513,3.883932399
1514,3.948065746
1515,4.0169825
1516,4.091980091
1517,4.165012252
1518,4.225049793
1519,4.262011468
1520,4.281284454
1521,4.29054416
1522,4.295007164
1523,4.297063563
1524,4.292048152
1525,4.271635922
1526,4.233665796
1527,4.182745121
1528,4.123320827
1529,4.060566089
1530,4.001552251
1531,3.95339585
1532,3.910682531
1533,3.871995166
1534,3.838050603
1535,3.811324104
1536,3.790988221
1537,3.773244581
1538,3.755904396
1539,3.740989629
1540,3.730894534
1541,3.719486557
1542,3.706541659
1543,3.694964009
1544,3.683681825
1545,3.671432501
1546,3.656345626
1547,3.638780162
1548,3.620727958
1549,3.603341344
1550,3.58855234
1551,3.57590772
1552,3.569041444
1553,3.569856882
1554,3.579656582
1555,3.598858642
1556,3.62657597
1557,3.66416539
1558,3.714507214
1559,3.776693278
1560,3.848006542
1561,3.923159722
1562,3.993541371
1563,4.050838384
1564,4.093214553
1565,4.118348312
1566,4.123083921
1567,4.107216104
1568,4.075748604
1569,4.036281073
1570,3.993441058
1571,3.949541318
1572,3.908636988
1573,3.872300977
1574,3.838556659
1575,3.807091978
1576,3.782828869
1577,3.764189039
1578,3.748858328
1579,3.737354293
1580,3.731490767
1581,3.729779066
1582,3.727848553
1583,3.724239419
1584,3.717008607
1585,3.705364564
1586,3.69260693
1587,3.678377847
1588,3.661662512
1589,3.642745338
1590,3.621788255
1591,3.59851353
1592,3.572146674
1593,3.546806116
1594,3.519446545
1595,3.490828089
1596,3.463688873
1597,3.442772276
1598,3.426586835
1599,3.415596116
1600,3.412265126
1601,3.41977303
1602,3.43363647
1603,3.452916091
1604,3.477703933
1605,3.505616954
1606,3.534226515
1607,3.562228936
1608,3.586372647
1609,3.607000763
1610,3.626742428
1611,3.646110343
1612,3.663111959
1613,3.675828492
1614,3.68805342
1615,3.699026731
1616,3.705279481
1617,3.708060435
1618,3.704384053
1619,3.695003708
1620,3.682047104
1621,3.670034029
1622,3.65887096
1623,3.647862095
1624,3.642880727
1625,3.64422871
1626,3.651103992
1627,3.659786109
1628,3.665065137
1629,3.663835152
1630,3.649299971
1631,3.625669831
1632,3.597672848
1633,3.56543851
1634,3.53424644
1635,3.509031346
1636,3.491808221
1637,3.485409905
1638,3.489060473
1639,3.501267594
1640,3.520833833
1641,3.546293666
1642,3.581157201
1643,3.639931206
1644,3.709381881
1645,3.78531733
1646,3.863539476
1647,3.940445545
1648,4.003958931
1649,4.057053105
1650,4.101621594
1651,4.132864329
1652,4.145276117
1653,4.142805136
1654,4.130360307
1655,4.113566826
1656,4.095454092
1657,4.079486364
1658,4.068658965
1659,4.058729267
1660,4.043718935
1661,4.019691576
1662,3.989885856
1663,3.951790438
1664,3.904014548
